Q590166-2,"LINESTRING (-73.86497188119999 40.7312829372, -73.8654449292 40.7314514698, -73.8657442336 40.7315369065, -73.8660650332 40.7316992205, -73.86719305680001 40.7323675018, -73.8677806094 40.7326618664, -73.8678094533 40.7326728785, -73.86805820239999 40.7327829538, -73.8682997304 40.7328957652, -73.8684475374 40.7329618081, -73.8685989529 40.7330278551, -73.869283924 40.7333305573, -73.8701348493 40.7336499113, -73.8703764426 40.733732526, -73.8708668844 40.7338788233)"
Q590166-20,"LINESTRING (-73.90225669119999 40.7226161872, -73.90432566359999 40.7218809585, -73.90432891250001 40.7218795888)"
Q590166-21,"LINESTRING (-73.90432891250001 40.7218795888, -73.9044339515 40.7218398771, -73.9047660216 40.7217221278, -73.90581637370001 40.7213442156, -73.90631086160001 40.7211689548, -73.90670500430001 40.7210306647)"
Q590166-22,"LINESTRING (-73.90670500430001 40.7210306647, -73.9068811405 40.7209690503, -73.9079531293 40.7205801572, -73.9083032284 40.7204596673, -73.9084475832 40.7204213556, -73.90859663180001 40.7203800282)"
Q590166-23,"LINESTRING (-73.90859663180001 40.7203800282, -73.91048299970001 40.7198575366, -73.911211631 40.71965279320001)"
Q590166-24,"LINESTRING (-73.911211631 40.71965279320001, -73.9113202579 40.7196221356, -73.9114429568 40.719589293, -73.9115800929 40.7195509718, -73.9123198978 40.71934842570001, -73.91330726300001 40.7190755214)"
Q590166-25,"LINESTRING (-73.91330726300001 40.7190755214, -73.913398926 40.7190500641, -73.9142650305 40.7188091739, -73.9142650305 40.7188091739)"
Q590166-26,"LINESTRING (-73.9142650305 40.7188091739, -73.9151672206 40.7185545799, -73.91609825640001 40.7183054894, -73.91805054629999 40.717763434, -73.9185052333 40.7176377725)"
Q590166-27,"LINESTRING (-73.9185052333 40.7176377725, -73.9193099524 40.7174157396, -73.92153644290001 40.716794219, -73.92243855310001 40.7165609771)"
Q590166-28,"LINESTRING (-73.92243855310001 40.7165609771, -73.9245837454 40.7160065893)"
Q590166-29,"LINESTRING (-73.9245837454 40.7160065893, -73.92686240960001 40.7154173879)"
Q590166-3,"LINESTRING (-73.8708668844 40.7338788233, -73.8715953386 40.7340961988, -73.87183698289999 40.7341541078, -73.87204253420001 40.7342174656, -73.8722580373 40.7347364628, -73.8723212371 40.7348965519)"
Q590166-30,"LINESTRING (-73.92686240960001 40.7154173879, -73.9269273589 40.7154006861, -73.9285113892 40.7149954567, -73.92960107010001 40.71472165260001, -73.929999763 40.7146335146)"
Q590166-31,"LINESTRING (-73.929999763 40.7146335146, -73.9302324837 40.7145820544, -73.9305933441 40.7144505242, -73.9316869803 40.7141720366)"
Q590166-32,"LINESTRING (-73.9316869803 40.7141720366, -73.9316902276 40.7141712151, -73.9323216511 40.7140123922, -73.93318037979999 40.7137988028, -73.93318037979999 40.7137988028)"
Q590166-33,"LINESTRING (-73.93318037979999 40.7137988028, -73.9348040343 40.7133715517, -73.93724664220001 40.7127827864, -73.9383218098 40.7125226156, -73.93846612760001 40.7124870109, -73.93882042609999 40.7124007399)"
Q590166-34,"LINESTRING (-73.93882042609999 40.7124007399, -73.9404432608 40.7120049735, -73.9406885823 40.7119611841, -73.9408617494 40.7119310808, -73.9412300645 40.7118958621)"
Q590166-35,"LINESTRING (-73.9412300645 40.7118958621, -73.9422289505 40.7118000267, -73.943909985 40.71164166219999, -73.9443356538 40.7116009719)"
Q590166-36,"LINESTRING (-73.9443356538 40.7116009719, -73.94559462069999 40.71148053, -73.94724317550001 40.7113221014, -73.9488917204 40.7111663939, -73.9492859992 40.7111292396)"
Q590166-37,"LINESTRING (-73.9492859992 40.7111292396, -73.95095978560001 40.7109710433)"
Q590166-38,"LINESTRING (-73.95095978560001 40.7109710433, -73.95111742430001 40.7109560142, -73.9512215463 40.7116148001, -73.9512359184 40.7116916594, -73.95135443709999 40.7123971121, -73.951465742 40.7131053063, -73.9515914901 40.7137970379, -73.9516237595 40.71406603760001, -73.95165141459999 40.7142321069)"
Q590166-39,"LINESTRING (-73.95165141459999 40.7142321069, -73.951702776 40.7145381688, -73.95178176569999 40.7150487265, -73.9517961312 40.7151365647, -73.9522039882 40.7148073641, -73.9530305696 40.7140666201, -73.95316764340001 40.714066676, -73.9532866812 40.7140667243, -73.9534273603 40.7140695261, -73.9543399833 40.7140698917, -73.95465741370001 40.7140755067, -73.9549586161 40.714074527)"
Q590166-4,"LINESTRING (-73.8723212371 40.7348965519, -73.8726458631 40.7357167684, -73.8727505479 40.7356949261, -73.8743005897 40.7349925999)"
Q590166-40,"LINESTRING (-73.9549586161 40.714074527, -73.95532835580001 40.7140730242, -73.9557143287 40.7140704286, -73.9559956762 40.7140924945, -73.9575573381 40.7144993047, -73.95762230140001 40.7144471783, -73.9579328329 40.7139559809, -73.95804837909999 40.7137721244, -73.958340853 40.713305622, -73.958640183 40.7134100307, -73.958712308 40.7134396999)"
Q590166-41,"LINESTRING (-73.958712308 40.7134396999, -73.9597977981 40.7138852836, -73.9612872129 40.7145006194, -73.9615991653 40.7146272572)"
Q590166-42,"LINESTRING (-73.9615991653 40.7146272572, -73.9627766613 40.7151049569, -73.96382974779999 40.7155362192, -73.96447174069999 40.7157312968, -73.9645258896 40.7156572051, -73.9645580327 40.7155853024)"
Q590166-43,"LINESTRING (-73.9645580327 40.7155853024, -73.964800367 40.7150452088, -73.96514345129999 40.7142905054, -73.9654453645 40.7136159354)"
Q590166-44,"LINESTRING (-73.9654453645 40.7136159354, -73.96550459069999 40.7134836559, -73.965782663 40.7128606792, -73.96614378550001 40.7120565723, -73.96615931390001 40.712021444)"
Q590166-45,"LINESTRING (-73.96615931390001 40.712021444, -73.9661943433 40.7119413073, -73.9662087884 40.7119083745, -73.96623406720001 40.711850742, -73.9662882346 40.7117299886, -73.96631351329999 40.7116723561, -73.9663279568 40.711642168, -73.9664471243 40.7113759614, -73.96677574020001 40.710626738, -73.96617304199999 40.710558218)"
Q590166-46,"LINESTRING (-73.96617304199999 40.710558218, -73.9654917166 40.7104808881, -73.9638758751 40.7102964936, -73.9635400864 40.7102541185)"
Q590166-47,"LINESTRING (-73.9635400864 40.7102541185, -73.9631328844 40.7102029363, -73.96229261409999 40.7099199541, -73.9611386154 40.709516091, -73.9608248712 40.7094116838, -73.9607383221 40.709381462, -73.960583168 40.7094747308, -73.9605723455 40.7094774718, -73.9604352649 40.7095048724, -73.9600926662 40.7094004533, -73.9599628159 40.7094004082, -73.9599519934 40.7094031492, -73.9599989316 40.7093235675, -73.9600133775 40.7092933802, -73.9600242148 40.7092659364, -73.9600206197 40.7092461729)"
Q590166-48,"LINESTRING (-73.9600206197 40.7092461729, -73.9600098331 40.7091890782, -73.9599088866 40.7091094451, -73.96043393810001 40.7093094451)"
Q590166-5,"LINESTRING (-73.8743005897 40.7349925999, -73.87430347899999 40.7349912307, -73.8743938219 40.7349199658, -73.8750211104 40.7352198261, -73.87544637720001 40.7354975067, -73.8758391823 40.7357696611, -73.87596565439999 40.7356737312, -73.8760885177 40.7355777972, -73.8772236259 40.7364079275, -73.8775588349 40.7366113959, -73.8777246864 40.7366856804, -73.8778222901 40.7365897177, -73.87801022949999 40.73642523199999, -73.878319264 40.7363410206)"
Q590166-6,"LINESTRING (-73.878319264 40.7363410206, -73.87868172909999 40.7362420431, -73.8791799177 40.7361163083, -73.8795084505 40.736023331, -73.8805156839 40.7357499055, -73.88066008279999 40.7357143734, -73.88085901859999 40.7356506267)"
Q590166-7,"LINESTRING (-73.88085901859999 40.7356506267, -73.8811041676 40.7355721058, -73.881450981 40.7353419043, -73.8818375665 40.73506508179999, -73.8820449456 40.7349181758)"
Q590166-8,"LINESTRING (-73.8820449456 40.7349181758, -73.8821085319 40.734873227, -73.8834127379 40.7339605528, -73.8838103475 40.733560221, -73.8838935144 40.7334587491, -73.8839629964 40.7333418928)"
Q590166-9,"LINESTRING (-73.8839629964 40.7333418928, -73.8841106444 40.733093916, -73.8845232006 40.7323916741, -73.8846835068 40.7321242215)"
SB440022-1,"LINESTRING (-73.9312789354 40.5851367713, -73.93114975109999 40.5843758363, -73.93135856550001 40.5843732164, -73.932071486 40.584294041, -73.9330004576 40.5841738154, -73.93309047609999 40.5841601439, -73.93397255479999 40.5841277166, -73.9349446399 40.5840925888, -73.9358879199 40.5840601815, -73.93682399859999 40.5840277624, -73.93706521850001 40.5840196604, -73.9376016608 40.5840034842, -73.9380768999 40.5839872725, -73.93843692839999 40.5839759379)"
SB440022-10,"LINESTRING (-73.9529889009 40.6555144234, -73.9530497711 40.6560806956, -73.95313928669999 40.6569151439, -73.95322165979999 40.6576590116, -73.95330756199999 40.6585126716, -73.95338635579999 40.6592263451, -73.95346154890001 40.6599372722, -73.9535403479 40.6606482006, -73.95361552520001 40.6613865753, -73.953701483 40.6621743601, -73.95378384979999 40.6629456746, -73.9538447135 40.663540766)"
SB440022-11,"LINESTRING (-73.9538447135 40.663540766, -73.95384829290001 40.6635769984, -73.9538481885 40.6637279609, -73.9537863684 40.6645129413, -73.95368832779999 40.6655476813, -73.9536084066 40.6664397002, -73.95352127390001 40.6673317161, -73.9534377435 40.6682237332, -73.9533542129 40.6691130055, -73.95328884830001 40.6697964271, -73.9532706781 40.6700050223, -73.9532488972 40.6702218504, -73.9531871411 40.670897039, -73.9531036019 40.6717890556)"
SB440022-12,"LINESTRING (-73.9531036019 40.6717890556, -73.9531036019 40.6717890556, -73.95302006039999 40.672681072, -73.9529365186 40.6735703434, -73.9528493676 40.674462358, -73.9527694245 40.6753543754, -73.952685876 40.6762436464, -73.9526241028 40.6769270686, -73.9527213711 40.677028665, -73.95271762189999 40.6772317764, -73.9528109243 40.6778438982, -73.95296540210001 40.678620731, -73.95300492680001 40.6788101362, -73.9532061071 40.679831272, -73.9532815618 40.6801991016, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
SB440022-13,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9538097171 40.6828480155, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
SB440022-14,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
SB440022-15,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.95582569369999 40.6929907152, -73.9561419839 40.6945773093, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
SB440022-16,"LINESTRING (-73.9569996404 40.6988742839, -73.95701905189999 40.6989720047, -73.9571664412 40.6997076557, -73.9572239574 40.6999986218, -73.9573713776 40.700693101, -73.9574578508 40.7008221368, -73.9575263182 40.7009099944, -73.9580705931 40.7013960166, -73.9586905693 40.7019534272, -73.9593321853 40.7025273106, -73.9596421805 40.702809581)"
SB440022-17,"LINESTRING (-73.9596421805 40.702809581, -73.9598872949 40.7030325412, -73.96003508850001 40.7031615964, -73.96020090270001 40.7033126156, -73.9603414875 40.7034361783, -73.96059382189999 40.7036558458, -73.96120662840001 40.7042104954, -73.9618518929 40.7047871106, -73.9624863561 40.7053499948, -73.96296905760001 40.7057824506)"
SB440022-18,"LINESTRING (-73.96296905760001 40.7057824506, -73.96308117229999 40.7058826703, -73.96136370729999 40.7069964787, -73.9612554484 40.7070897642, -73.96114338390001 40.7075233982, -73.96098419569999 40.7083550061, -73.96082501479999 40.7091674004, -73.96079969039999 40.7092963954, -73.9607383221 40.709381462, -73.960583168 40.7094747308, -73.9605723455 40.7094774718, -73.9604352649 40.7095048724, -73.9600926662 40.7094004533, -73.9599628159 40.7094004082, -73.9599519934 40.7094031492, -73.9598582027 40.7094195851, -73.9597932842 40.7094085834, -73.9595794384 40.70933165530001)"
SB440022-2,"LINESTRING (-73.93843692839999 40.5839759379, -73.93867094699999 40.5839683776, -73.93881424 40.5847479762, -73.9388787375 40.5850828757, -73.93890383119999 40.5852009153, -73.93900444250001 40.5854150629, -73.9390727697 40.5855001879, -73.9390835029 40.585574303, -73.9391264959 40.5858048887, -73.939140827 40.5858817506, -73.9392091524 40.58596962030001, -73.9394491645 40.5873009731, -73.93987197529999 40.5895574171, -73.9402805374 40.5916738671, -73.94066037589999 40.5937271701, -73.9406098952 40.5938067431, -73.94069197510001 40.5942305817)"
SB440022-3,"LINESTRING (-73.94069197510001 40.5942305817, -73.94101850920001 40.5959204448, -73.94148092729999 40.5983031618, -73.9418465748 40.6001972544, -73.9418895892 40.6004250939, -73.9419874518 40.6009389685)"
SB440022-4,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.942767867 40.605072467, -73.943208856 40.607392034, -73.94328414350001 40.6077955553, -73.9435136152 40.609003376, -73.9435457389 40.6093464905, -73.9436425473 40.6098598137, -73.9436998739 40.6102139197, -73.9438002934 40.61071901010001, -73.94405494109999 40.6119927166, -73.94417318630001 40.612722888, -73.94430947959999 40.6134091513, -73.94453898010001 40.6146279484, -73.94459995609999 40.6149353941, -73.94478683120001 40.6158799656)"
SB440022-5,"LINESTRING (-73.94478683120001 40.6158799656, -73.94479005949999 40.6158961614, -73.94482955789999 40.616044399, -73.94486185949999 40.6161843987, -73.9450663216 40.617213792, -73.9455182187 40.6196047168, -73.94594323279999 40.6218704643)"
SB440022-6,"LINESTRING (-73.94594323279999 40.6218704643, -73.94596654590001 40.6219956376, -73.94642211 40.6243865593, -73.94687410649999 40.6267747322, -73.94732613310001 40.6291656476, -73.9475439942 40.6315811569, -73.9475636208 40.63182106)"
SB440022-7,"LINESTRING (-73.9475636208 40.63182106, -73.9476439086 40.6328081206, -73.94771591109999 40.6328767729, -73.94883197819999 40.6339285269, -73.9494512359 40.63450520510001, -73.9497788668 40.6348155091, -73.9511002178 40.6360731889, -73.9509056463 40.63608682989999, -73.9511561419 40.6384282354, -73.9513064673 40.6398061793, -73.95140665709999 40.640766895, -73.951442805 40.6411034204)"
SB440022-8,"LINESTRING (-73.951442805 40.6411034204, -73.95165361630001 40.6430643802, -73.9517860444 40.6443050762, -73.9518540423 40.6449528727, -73.9520473237 40.6467699972, -73.95219056960001 40.6480216759, -73.9522692978 40.6487929913, -73.9523623682 40.6496686141, -73.9524697681 40.6506677576, -73.9525030593 40.6509823229)"
SB440022-9,"LINESTRING (-73.9525030593 40.6509823229, -73.9525628418 40.6515461248, -73.9526630809 40.6524876247, -73.95282420149999 40.65397810469999, -73.95296025579999 40.6552489919, -73.9529889009 40.6555144234)"
SB440023-1,"LINESTRING (-73.9312789354 40.5851367713, -73.93114975109999 40.5843758363, -73.93135856550001 40.5843732164, -73.932071486 40.584294041, -73.9330004576 40.5841738154, -73.93309047609999 40.5841601439, -73.93397255479999 40.5841277166, -73.9349446399 40.5840925888, -73.9358879199 40.5840601815, -73.93682399859999 40.5840277624, -73.93706521850001 40.5840196604, -73.9376016608 40.5840034842, -73.9380768999 40.5839872725, -73.93843692839999 40.5839759379)"
SB440023-10,"LINESTRING (-73.9529889009 40.6555144234, -73.9530497711 40.6560806956, -73.95313928669999 40.6569151439, -73.95322165979999 40.6576590116, -73.95330756199999 40.6585126716, -73.95338635579999 40.6592263451, -73.95346154890001 40.6599372722, -73.9535403479 40.6606482006, -73.95361552520001 40.6613865753, -73.953701483 40.6621743601, -73.95378384979999 40.6629456746, -73.9538447135 40.663540766)"
SB440023-11,"LINESTRING (-73.9538447135 40.663540766, -73.95384829290001 40.6635769984, -73.9538481885 40.6637279609, -73.9537863684 40.6645129413, -73.95368832779999 40.6655476813, -73.9536084066 40.6664397002, -73.95352127390001 40.6673317161, -73.9534377435 40.6682237332, -73.9533542129 40.6691130055, -73.95328884830001 40.6697964271, -73.9532706781 40.6700050223, -73.9532488972 40.6702218504, -73.9531871411 40.670897039, -73.9531036019 40.6717890556)"
SB440023-12,"LINESTRING (-73.9531036019 40.6717890556, -73.9531036019 40.6717890556, -73.95302006039999 40.672681072, -73.9529365186 40.6735703434, -73.9528493676 40.674462358, -73.9527694245 40.6753543754, -73.952685876 40.6762436464, -73.9526241028 40.6769270686, -73.9527213711 40.677028665, -73.95271762189999 40.6772317764, -73.9528109243 40.6778438982, -73.95296540210001 40.678620731, -73.95300492680001 40.6788101362, -73.9532061071 40.679831272, -73.9532815618 40.6801991016, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
SB440023-13,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9538097171 40.6828480155, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
SB440023-14,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
SB440023-15,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.95582569369999 40.6929907152, -73.9561419839 40.6945773093, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
SB440023-2,"LINESTRING (-73.93843692839999 40.5839759379, -73.93867094699999 40.5839683776, -73.93881424 40.5847479762, -73.9388787375 40.5850828757, -73.93890383119999 40.5852009153, -73.93900444250001 40.5854150629, -73.9390727697 40.5855001879, -73.9390835029 40.585574303, -73.9391264959 40.5858048887, -73.939140827 40.5858817506, -73.9392091524 40.58596962030001, -73.9394491645 40.5873009731, -73.93987197529999 40.5895574171, -73.9402805374 40.5916738671, -73.94066037589999 40.5937271701, -73.9406098952 40.5938067431, -73.94069197510001 40.5942305817)"
SB440023-3,"LINESTRING (-73.94069197510001 40.5942305817, -73.94101850920001 40.5959204448, -73.94148092729999 40.5983031618, -73.9418465748 40.6001972544, -73.9418895892 40.6004250939, -73.9419874518 40.6009389685)"
SB440023-4,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.942767867 40.605072467, -73.943208856 40.607392034, -73.94328414350001 40.6077955553, -73.9435136152 40.609003376, -73.9435457389 40.6093464905, -73.9436425473 40.6098598137, -73.9436998739 40.6102139197, -73.9438002934 40.61071901010001, -73.94405494109999 40.6119927166, -73.94417318630001 40.612722888, -73.94430947959999 40.6134091513, -73.94453898010001 40.6146279484, -73.94459995609999 40.6149353941, -73.94478683120001 40.6158799656)"
SB440023-5,"LINESTRING (-73.94478683120001 40.6158799656, -73.94479005949999 40.6158961614, -73.94482955789999 40.616044399, -73.94486185949999 40.6161843987, -73.9450663216 40.617213792, -73.9455182187 40.6196047168, -73.94594323279999 40.6218704643)"
SB440023-6,"LINESTRING (-73.94594323279999 40.6218704643, -73.94596654590001 40.6219956376, -73.94642211 40.6243865593, -73.94687410649999 40.6267747322, -73.94732613310001 40.6291656476, -73.9475439942 40.6315811569, -73.9475636208 40.63182106)"
SB440023-7,"LINESTRING (-73.9475636208 40.63182106, -73.9476439086 40.6328081206, -73.94771591109999 40.6328767729, -73.94883197819999 40.6339285269, -73.9494512359 40.63450520510001, -73.9497788668 40.6348155091, -73.9511002178 40.6360731889, -73.9509056463 40.63608682989999, -73.9511561419 40.6384282354, -73.9513064673 40.6398061793, -73.95140665709999 40.640766895, -73.951442805 40.6411034204)"
SB440023-8,"LINESTRING (-73.951442805 40.6411034204, -73.95165361630001 40.6430643802, -73.9517860444 40.6443050762, -73.9518540423 40.6449528727, -73.9520473237 40.6467699972, -73.95219056960001 40.6480216759, -73.9522692978 40.6487929913, -73.9523623682 40.6496686141, -73.9524697681 40.6506677576, -73.9525030593 40.6509823229)"
SB440023-9,"LINESTRING (-73.9525030593 40.6509823229, -73.9525628418 40.6515461248, -73.9526630809 40.6524876247, -73.95282420149999 40.65397810469999, -73.95296025579999 40.6552489919, -73.9529889009 40.6555144234)"
SB440024-1,"LINESTRING (-73.9419874518 40.6009389685, -73.9423197655 40.6026842745, -73.942767867 40.605072467, -73.943208856 40.607392034, -73.94328414350001 40.6077955553, -73.9435136152 40.609003376, -73.9435457389 40.6093464905, -73.9436425473 40.6098598137, -73.9436998739 40.6102139197, -73.9438002934 40.61071901010001, -73.94405494109999 40.6119927166, -73.94417318630001 40.612722888, -73.94430947959999 40.6134091513, -73.94453898010001 40.6146279484, -73.94459995609999 40.6149353941, -73.94478683120001 40.6158799656)"
SB440024-10,"LINESTRING (-73.95344611039999 40.6810264413, -73.95351508649999 40.6813821911, -73.9536624002 40.6821151034, -73.9538097171 40.6828480155, -73.9539534318 40.6835809259, -73.95410075699999 40.6843110927, -73.95424447800001 40.6850440026, -73.95433538970001 40.6854980231)"
SB440024-11,"LINESTRING (-73.95433538970001 40.6854980231, -73.954391806 40.6857796585, -73.9545391409 40.6865098245, -73.95468286960001 40.6872454784, -73.9548302109 40.687975644, -73.9549775518 40.6887112988, -73.9551004492 40.6893382511)"
SB440024-12,"LINESTRING (-73.9551004492 40.6893382511, -73.9551212919 40.6894442072, -73.955265037 40.6901743706, -73.9554123894 40.6909072799, -73.95582569369999 40.6929907152, -73.9561419839 40.6945773093, -73.95658049720001 40.6967842648, -73.9569996404 40.6988742839)"
SB440024-2,"LINESTRING (-73.94478683120001 40.6158799656, -73.94479005949999 40.6158961614, -73.94482955789999 40.616044399, -73.94486185949999 40.6161843987, -73.9450663216 40.617213792, -73.9455182187 40.6196047168, -73.94594323279999 40.6218704643)"
SB440024-3,"LINESTRING (-73.94594323279999 40.6218704643, -73.94596654590001 40.6219956376, -73.94642211 40.6243865593, -73.94687410649999 40.6267747322, -73.94732613310001 40.6291656476, -73.9475439942 40.6315811569, -73.9475636208 40.63182106)"
SB440024-4,"LINESTRING (-73.9475636208 40.63182106, -73.9476439086 40.6328081206, -73.94771591109999 40.6328767729, -73.94883197819999 40.6339285269, -73.9494512359 40.63450520510001, -73.9497788668 40.6348155091, -73.9511002178 40.6360731889, -73.9509056463 40.63608682989999, -73.9511561419 40.6384282354, -73.9513064673 40.6398061793, -73.95140665709999 40.640766895, -73.951442805 40.6411034204)"
SB440024-5,"LINESTRING (-73.951442805 40.6411034204, -73.95165361630001 40.6430643802, -73.9517860444 40.6443050762, -73.9518540423 40.6449528727, -73.9520473237 40.6467699972, -73.95219056960001 40.6480216759, -73.9522692978 40.6487929913, -73.9523623682 40.6496686141, -73.9524697681 40.6506677576, -73.9525030593 40.6509823229)"
SB440024-6,"LINESTRING (-73.9525030593 40.6509823229, -73.9525628418 40.6515461248, -73.9526630809 40.6524876247, -73.95282420149999 40.65397810469999, -73.95296025579999 40.6552489919, -73.9529889009 40.6555144234)"
SB440024-7,"LINESTRING (-73.9529889009 40.6555144234, -73.9530497711 40.6560806956, -73.95313928669999 40.6569151439, -73.95322165979999 40.6576590116, -73.95330756199999 40.6585126716, -73.95338635579999 40.6592263451, -73.95346154890001 40.6599372722, -73.9535403479 40.6606482006, -73.95361552520001 40.6613865753, -73.953701483 40.6621743601, -73.95378384979999 40.6629456746, -73.9538447135 40.663540766)"
SB440024-8,"LINESTRING (-73.9538447135 40.663540766, -73.95384829290001 40.6635769984, -73.9538481885 40.6637279609, -73.9537863684 40.6645129413, -73.95368832779999 40.6655476813, -73.9536084066 40.6664397002, -73.95352127390001 40.6673317161, -73.9534377435 40.6682237332, -73.9533542129 40.6691130055, -73.95328884830001 40.6697964271, -73.9532706781 40.6700050223, -73.9532488972 40.6702218504, -73.9531871411 40.670897039, -73.9531036019 40.6717890556)"
SB440024-9,"LINESTRING (-73.9531036019 40.6717890556, -73.9531036019 40.6717890556, -73.95302006039999 40.672681072, -73.9529365186 40.6735703434, -73.9528493676 40.674462358, -73.9527694245 40.6753543754, -73.952685876 40.6762436464, -73.9526241028 40.6769270686, -73.9527213711 40.677028665, -73.95271762189999 40.6772317764, -73.9528109243 40.6778438982, -73.95296540210001 40.678620731, -73.95300492680001 40.6788101362, -73.9532061071 40.679831272, -73.9532815618 40.6801991016, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
SB440025-1,"LINESTRING (-73.9475636208 40.63182106, -73.9476439086 40.6328081206, -73.94771591109999 40.6328767729, -73.94883197819999 40.6339285269, -73.9494512359 40.63450520510001, -73.9497788668 40.6348155091, -73.9511002178 40.6360731889, -73.9509056463 40.63608682989999, -73.9511561419 40.6384282354, -73.9513064673 40.6398061793, -73.95140665709999 40.640766895, -73.951442805 40.6411034204)"
SB440025-10,"LINESTRING (-73.9569996404 40.6988742839, -73.95701905189999 40.6989720047, -73.9571664412 40.6997076557, -73.9572239574 40.6999986218, -73.9573713776 40.700693101, -73.9574578508 40.7008221368, -73.9575263182 40.7009099944, -73.9580705931 40.7013960166, -73.9586905693 40.7019534272, -73.9593321853 40.7025273106, -73.9596421805 40.702809581)"
SB440025-11,"LINESTRING (-73.9596421805 40.702809581, -73.9598872949 40.7030325412, -73.96003508850001 40.7031615964, -73.96020090270001 40.7033126156, -73.9603414875 40.7034361783, -73.96059382189999 40.7036558458, -73.96120662840001 40.7042104954, -73.9618518929 40.7047871106, -73.9624863561 40.7053499948, -73.96296905760001 40.7057824506)"
SB440025-12,"LINESTRING (-73.96296905760001 40.7057824506, -73.96308117229999 40.7058826703, -73.96136370729999 40.7069964787, -73.9612554484 40.7070897642, -73.96114338390001 40.7075233982, -73.96098419569999 40.7083550061, -73.96082501479999 40.7091674004, -73.96079969039999 40.7092963954, -73.9607383221 40.709381462, -73.960583168 40.7094747308, -73.9605723455 40.7094774718, -73.9604352649 40.7095048724, -73.9600926662 40.7094004533, -73.9599628159 40.7094004082, -73.9599519934 40.7094031492, -73.9598582027 40.7094195851, -73.9597932842 40.7094085834, -73.9595794384 40.70933165530001)"
SB440025-2,"LINESTRING (-73.951442805 40.6411034204, -73.95165361630001 40.6430643802, -73.9517860444 40.6443050762, -73.9518540423 40.6449528727, -73.9520473237 40.6467699972, -73.95219056960001 40.6480216759, -73.9522692978 40.6487929913, -73.9523623682 40.6496686141, -73.9524697681 40.6506677576, -73.9525030593 40.6509823229)"
SB440025-3,"LINESTRING (-73.9525030593 40.6509823229, -73.9525628418 40.6515461248, -73.9526630809 40.6524876247, -73.95282420149999 40.65397810469999, -73.95296025579999 40.6552489919, -73.9529889009 40.6555144234)"
SB440025-4,"LINESTRING (-73.9529889009 40.6555144234, -73.9530497711 40.6560806956, -73.95313928669999 40.6569151439, -73.95322165979999 40.6576590116, -73.95330756199999 40.6585126716, -73.95338635579999 40.6592263451, -73.95346154890001 40.6599372722, -73.9535403479 40.6606482006, -73.95361552520001 40.6613865753, -73.953701483 40.6621743601, -73.95378384979999 40.6629456746, -73.9538447135 40.663540766)"
SB440025-5,"LINESTRING (-73.9538447135 40.663540766, -73.95384829290001 40.6635769984, -73.9538481885 40.6637279609, -73.9537863684 40.6645129413, -73.95368832779999 40.6655476813, -73.9536084066 40.6664397002, -73.95352127390001 40.6673317161, -73.9534377435 40.6682237332, -73.9533542129 40.6691130055, -73.95328884830001 40.6697964271, -73.9532706781 40.6700050223, -73.9532488972 40.6702218504, -73.9531871411 40.670897039, -73.9531036019 40.6717890556)"
SB440025-6,"LINESTRING (-73.9531036019 40.6717890556, -73.9531036019 40.6717890556, -73.95302006039999 40.672681072, -73.9529365186 40.6735703434, -73.9528493676 40.674462358, -73.9527694245 40.6753543754, -73.952685876 40.6762436464, -73.9526241028 40.6769270686, -73.9527213711 40.677028665, -73.95271762189999 40.6772317764, -73.9528109243 40.6778438982, -73.95296540210001 40.678620731, -73.95300492680001 40.6788101362, -73.9532061071 40.679831272, -73.9532815618 40.6801991016, -73.95337138720001 40.6806410456, -73.95344611039999 40.6810264413)"
