shape_id,meters
B1C0047-44,178.7910737
B1C0047-45,286.7763354
B1C0047-46,237.3764237
B1C0047-47,319.4788392
B1C0047-48,349.4312637
B1C0047-49,147.6658297
B1C0047-5,286.0217514
B1C0047-50,260.4798334
B1C0047-6,157.1157971
B1C0047-7,114.3020229
B1C0047-8,206.7674956
B1C0047-9,182.6967036
B1C0048-1,155.0626765
B1C0048-10,290.9598598
B1C0048-11,183.5838006
B1C0048-12,314.8848782
B1C0048-13,239.8375707
B1C0048-14,188.3158126
B1C0048-15,242.2026474
B1C0048-16,229.2518375
B1C0048-17,241.3930126
B1C0048-18,243.9194766
B1C0048-19,233.9402861
B1C0048-2,206.5335731
B1C0048-20,242.4544279
B1C0048-21,187.5279965
B1C0048-22,232.3050047
B1C0048-23,330.1105162
B1C0048-24,166.6624414
B1C0048-25,198.3649413
B1C0048-26,336.7892496
B1C0048-27,249.601026
B1C0048-28,164.3386358
B1C0048-29,152.1742392
B1C0048-3,206.3477762
B1C0048-30,133.4763423
B1C0048-31,759.4095006
B1C0048-32,356.3412939
B1C0048-33,125.3501635
B1C0048-34,265.7815697
B1C0048-35,278.9210328
B1C0048-36,191.212064
B1C0048-37,146.8473826
B1C0048-38,197.3143843
B1C0048-39,149.9464536
B1C0048-4,152.9948745
B1C0048-40,189.9020178
B1C0048-41,214.3923534
B1C0048-42,107.8620091
B1C0048-43,148.5670379
B1C0048-44,216.5855324
B1C0048-45,148.0933151
B1C0048-46,120.8499729
B1C0048-47,290.3049753
B1C0048-48,236.5410146
B1C0048-49,112.4990675
B1C0048-5,200.5998763
B1C0048-6,299.2940228
B1C0048-7,197.6854408
B1C0048-8,284.9881171
B1C0048-9,189.4440073
B200051-1,199.798205
B200051-10,238.2206917
B200051-11,115.0012204
B200051-12,477.2873069
B200051-13,188.5625264
B200051-14,136.6340853
B200051-15,290.0785794
B200051-16,185.2712978
B200051-17,357.4018418
B200051-18,158.4263822
B200051-19,185.868758
B200051-2,334.3756174
B200051-20,130.9250331
B200051-21,249.4330232
B200051-22,247.9480073
B200051-23,108.928222
B200051-24,240.0447721
B200051-25,153.9254057
B200051-26,174.4946356
B200051-27,174.8250001
B200051-28,140.098078
B200051-29,152.1006725
B200051-3,114.895731
B200051-30,234.4573814
B200051-31,140.4628535
B200051-32,433.8039014
B200051-33,144.291735
B200051-34,363.3115084
B200051-35,118.5037057
B200051-36,91.71712895
B200051-37,224.5865923
B200051-38,159.6926167
B200051-39,162.4925628
B200051-4,91.87134167
B200051-40,153.4753493
B200051-41,84.97729836
B200051-42,198.625486
B200051-43,208.0153364
B200051-44,192.8715577
B200051-45,205.0402694
B200051-46,203.0460728
B200051-47,222.310495
B200051-48,214.1671774
B200051-49,275.7382722
B200051-5,114.7915834
B200051-50,126.4714873
B200051-51,184.7051647
B200051-52,247.8485759
B200051-53,190.3043882
B200051-54,190.4445675
B200051-55,158.882118
B200051-56,152.4297359
B200051-57,152.3954769
B200051-58,387.1436026
B200051-59,80.77462325
B200051-6,170.4582895
B200051-7,157.3228641
B200051-8,173.7813071
B200051-9,312.7325283
B200052-1,199.798205
B200052-10,238.2206917
B200052-11,115.0012204
B200052-12,477.2873069
B200052-13,188.5625264
B200052-14,136.6340853
B200052-15,290.0785794
B200052-16,185.2712978
B200052-17,357.4018418
B200052-18,158.4263822
B200052-19,185.868758
B200052-2,334.3756174
B200052-20,130.9250331
B200052-21,249.4330232
B200052-22,247.9480073
B200052-23,108.928222
B200052-24,240.0447721
B200052-25,153.9254057
B200052-26,174.4946356
B200052-27,174.8250001
B200052-28,140.098078
B200052-29,152.1006725
B200052-3,114.895731
B200052-30,234.4573814
B200052-31,140.4628535
B200052-32,433.8039014
B200052-33,144.291735
B200052-34,363.3115084
B200052-4,91.87134167
B200052-5,114.7915834
B200052-6,170.4582895
B200052-7,157.3228641
B200052-8,173.7813071
B200052-9,312.7325283
B200054-1,427.6869554
B200054-10,154.9354335
B200054-11,160.4279944
B200054-12,244.661473
B200054-13,199.7462272
B200054-14,183.0075317
B200054-15,206.3373624
B200054-16,158.1128957
B200054-17,253.4197592
B200054-18,214.2389413
B200054-19,158.3501871
B200054-2,193.420007
B200054-20,153.3217196
B200054-21,183.2049622
B200054-22,146.6241239
B200054-23,361.9690947
B200054-24,239.4966731
B200054-25,232.186778
B200054-26,266.6351633
B200054-27,180.991524
B200054-28,155.7888782
B200054-29,468.1156794
B200054-3,249.1283564
B200054-30,13.7005373
B200054-31,179.7925662
B200054-32,268.4182479
B200054-4,400.2999727
B200054-5,141.449393
B200054-6,140.6305348
B200054-7,173.618109
B200054-8,170.8943586
B200054-9,197.1862163
B200058-1,171.8768016
B200058-10,284.4217406
B200058-11,151.9755216
B200058-12,215.8784681
B200058-13,298.0242912
B200058-14,205.1996585
B200058-15,208.5256934
B200058-16,200.3390326
B200058-17,210.3558299
B200058-18,144.8840438
B200058-19,216.3741643
B200058-2,356.8286675
B200058-20,145.2239365
B200058-21,145.8933924
B200058-22,264.6885642
B200058-23,347.043296
B200058-24,427.6869554
B200058-25,193.420007
B200058-26,249.1283564
B200058-27,400.2999727
B200058-28,141.449393
B200058-29,140.6305348
B200058-3,262.1916212
B200058-30,173.618109
B200058-31,170.8943586
B200058-32,197.1862163
B200058-33,154.9354335
B200058-34,160.4279944
B200058-35,244.661473
B200058-36,199.7462272
B200058-37,183.0075317
B200058-38,206.3373624
B200058-39,158.1128957
B200058-4,113.4417138
B200058-40,253.4197592
B200058-41,214.2389413
B200058-42,158.3501871
B200058-43,153.3217196
B200058-44,183.2049622
B200058-45,146.6241239
B200058-46,361.9690947
B200058-47,239.4966731
B200058-48,232.186778
B200058-49,266.6351633
B200058-5,202.5700075
B200058-50,180.991524
B200058-51,155.7888782
B200058-52,468.1156794
B200058-53,13.7005373
B200058-54,179.7925662
B200058-55,268.4182479
B200058-6,241.9031544
B200058-7,180.5447185
B200058-8,185.4378696
B200058-9,112.6302241
B200059-1,262.1916212
B200059-10,215.8784681
B200059-11,298.0242912
B200059-12,205.1996585
B200059-13,208.5256934
B200059-14,200.3390326
B200059-15,210.3558299
B200059-16,144.8840438
B200059-17,216.3741643
B200059-18,145.2239365
B200059-19,145.8933924
B200059-2,113.4417138
B200059-20,264.6885642
B200059-21,347.043296
B200059-22,427.6869554
B200059-23,193.420007
B200059-24,249.1283564
B200059-25,400.2999727
B200059-26,141.449393
B200059-27,140.6305348
B200059-28,173.618109
B200059-29,170.8943586
B200059-3,202.5700075
B200059-30,197.1862163
B200059-31,154.9354335
B200059-32,160.4279944
B200059-33,244.661473
B200059-34,199.7462272
B200059-35,183.0075317
B200059-36,206.3373624
B200059-37,158.1128957
B200059-38,253.4197592
B200059-39,214.2389413
B200059-4,241.9031544
B200059-40,158.3501871
B200059-41,153.3217196
B200059-42,183.2049622
B200059-43,146.6241239
B200059-44,361.9690947
B200059-45,239.4966731
B200059-46,232.186778
B200059-47,266.6351633
B200059-48,180.991524
B200059-49,155.7888782
B200059-5,180.5447185
B200059-50,468.1156794
B200059-51,13.7005373
B200059-52,179.7925662
B200059-53,268.4182479
B200059-6,185.4378696
B200059-7,112.6302241
B200059-8,284.4217406
B200059-9,151.9755216
B20044-1,253.8687095
B20044-10,158.71818
B20044-11,170.3354781
B20044-12,158.788234
B20044-13,157.6857196
B20044-14,80.70643619
B20044-15,237.8620538
B20044-16,236.7807457
B20044-17,244.7484081
B20044-18,160.0256501
B20044-19,152.3109258
B20044-2,163.9463819
B20044-20,266.8192783
B20044-21,651.761181
B20044-3,180.2580338
B20044-4,251.8652925
B20044-5,157.7564729
B20044-6,164.0506641
B20044-7,241.492213
B20044-8,142.3672655
B20044-9,187.8351661
B20045-1,287.9854238
B20045-10,159.7975778
B20045-11,169.6302585
B20045-12,158.8144035
B20045-13,185.0079363
B20045-14,166.2705784
B20045-15,239.5570791
B20045-16,242.3727289
B20045-17,162.4084534
B20045-18,430.8946126
B20045-19,197.2164337
B20045-2,293.1664424
B20045-3,192.1572435
B20045-4,159.2744153
B20045-5,155.9677968
B20045-6,240.4208859
B20045-7,236.8984946
B20045-8,165.743883
B20045-9,158.4712213
B240077-1,166.3053707
B240077-10,223.7729914
B240077-2,113.1455857
B240077-3,311.6491884
B240077-4,197.851053
B240077-5,111.8902999
B240077-6,114.5438201
B240077-7,283.7974889
B240077-8,173.6270868
B240077-9,262.5843978
B240084-1,228.2915231
B240084-10,501.1412793
B240084-11,196.1561152
B240084-12,190.8117211
B240084-13,201.1837772
B240084-14,236.3199739
B240084-15,204.8579314
B240084-16,"1,992.63"
B240084-17,157.1102735
B240084-18,340.485502
B240084-19,202.2513208
B240084-2,182.589994
B240084-20,158.0906098
B240084-21,257.5759771
B240084-22,194.155398
B240084-23,283.6922209
B240084-24,254.1483637
B240084-25,151.793176
B240084-26,204.893308
B240084-27,145.6151877
B240084-28,175.823831
B240084-29,212.1829198
B240084-3,158.6057433
B240084-30,200.1756914
B240084-31,141.1555711
B240084-32,257.8170579
B240084-33,506.2320703
B240084-34,166.3053707
B240084-35,113.1455857
B240084-36,311.6491884
B240084-37,197.851053
B240084-38,111.8902999
B240084-39,114.5438201
B240084-4,187.1937244
B240084-40,283.7974889
B240084-41,173.6270868
B240084-42,262.5843978
B240084-43,223.7729914
B240084-5,201.1945402
B240084-6,230.5350063
B240084-7,141.1227347
B240084-8,194.6036619
B240084-9,226.8046918
B240085-1,117.552992
B240085-10,206.5766492
B240085-11,103.6305407
B240085-12,250.6882843
B240085-13,138.6588542
B240085-14,271.5629985
B240085-15,249.5093979
B240085-16,140.048003
B240085-17,304.7018109
B240085-18,206.5545284
B240085-19,207.156285
B240085-2,117.1047455
B240085-20,197.1233641
B240085-21,255.5583917
B240085-22,"2,089.96"
B240085-23,242.6934388
B240085-24,252.748506
B240085-25,258.3935219
B240085-26,223.6221086
B240085-27,231.8303394
B240085-28,283.3939897
B240085-29,276.81426
B240085-3,283.9208322
B240085-30,97.37780457
B240085-31,231.6528529
B240085-32,247.1269827
B240085-33,359.4607732
B240085-34,162.6568651
B240085-35,167.7076841
B240085-36,203.5826524
B240085-4,217.3222583
B240085-5,215.5233867
B240085-6,576.6387766
B240085-7,251.8115917
B240085-8,202.5516719
B240085-9,104.6502531
B250057-1,363.3087522
B250057-10,461.5328825
B250057-11,186.4213564
B250057-12,307.9790444
B250057-13,219.9469162
B250057-14,262.3942111
B250057-15,169.2764868
B250057-16,352.7404787
B250057-17,254.8647701
B250057-18,301.8911755
B250057-19,313.3103832
B250057-2,219.3466565
B250057-20,139.4224348
B250057-21,261.6015458
B250057-22,294.5157747
B250057-23,278.878805
B250057-24,199.390212
B250057-25,224.5672723
B250057-26,242.6910337
B250057-27,157.3894677
B250057-28,299.8253623
B250057-29,250.2706326
B250057-3,95.86113729
B250057-30,205.7430272
B250057-31,210.6676368
B250057-32,321.6846077
B250057-33,134.007653
B250057-34,150.8450037
B250057-35,195.5317001
B250057-36,266.0752286
B250057-37,240.8507661
B250057-38,299.9480258
B250057-4,317.335912
B250057-5,233.7013842
B250057-6,233.7057784
B250057-7,236.5733134
B250057-8,158.1072115
B250057-9,230.136789
B250058-1,217.3760515
B250058-10,199.0172853
B250058-11,189.5762037
B250058-12,233.7878888
B250058-13,173.8963738
B250058-14,290.1981063
B250058-15,148.4921539
B250058-16,254.2095904
B250058-17,308.2885676
B250058-18,208.4993983
B250058-19,181.776889
B250058-2,355.8278959
B250058-20,196.897921
B250058-21,91.03023229
B250058-22,188.2718356
B250058-23,264.8390716
B250058-24,249.5494381
B250058-25,215.6792603
B250058-26,308.9378897
B250058-27,296.0808272
B250058-28,127.2022037
B250058-29,236.1955145
B250058-3,127.7182194
B250058-30,322.6781126
B250058-31,263.9984254
B250058-32,166.1547901
B250058-33,327.22502
B250058-34,383.8253039
B250058-35,242.3236933
B250058-36,227.8959808
B250058-37,226.16312
B250058-38,233.2180908
B250058-39,235.8351367
B250058-4,158.5887
B250058-40,184.0182407
B250058-41,393.6134935
B250058-42,327.4466181
B250058-5,183.5109951
B250058-6,138.7437599
B250058-7,183.0999442
B250058-8,131.6220345
B250058-9,512.6498006
B260122-1,267.8277372
B260122-10,215.891038
B260122-11,142.4409055
B260122-12,257.9638584
B260122-13,228.7489934
B260122-14,231.5065288
B260122-15,280.5344694
B260122-16,251.5101518
B260122-17,248.5729778
B260122-18,247.8600025
B260122-19,250.6055758
B260122-2,284.3954944
B260122-20,243.2306178
B260122-21,245.6744208
B260122-22,193.8438352
B260122-23,275.3925562
B260122-24,315.0516215
B260122-25,277.1752286
B260122-26,152.9128621
B260122-27,262.6474539
B260122-28,290.0052614
B260122-29,294.5157747
B260122-3,237.1579366
B260122-30,278.878805
B260122-31,199.390212
B260122-32,224.5672723
B260122-33,242.6910337
B260122-34,157.3894677
B260122-35,299.8253623
B260122-36,250.2706326
B260122-37,205.7430272
B260122-38,210.6676368
B260122-39,321.6846077
B260122-4,161.1088703
B260122-40,134.007653
B260122-41,163.6498511
B260122-5,293.1098801
B260122-6,224.858105
B260122-7,203.5640836
B260122-8,201.6332152
B260122-9,202.6199817
B260124-1,272.9933568
B260124-10,308.2885676
B260124-11,208.4993983
B260124-12,181.776889
B260124-13,196.897921
B260124-14,91.03023229
B260124-15,188.2718356
B260124-16,401.3480277
B260124-17,183.4116168
B260124-18,223.0779926
B260124-19,271.1149734
B260124-2,125.9833632
B260124-20,303.6901329
B260124-21,272.0046258
B260124-22,247.2060566
B260124-23,241.3553105
B260124-24,246.0057573
B260124-25,244.221754
B260124-26,251.226784
B260124-27,253.103643
B260124-28,244.5003586
B260124-29,282.3329518
B260124-3,375.9122064
B260124-30,227.2888869
B260124-31,235.1768746
B260124-32,138.3412363
B260124-33,268.7418406
B260124-34,205.283344
B260124-35,205.4005372
B260124-36,212.8367563
B260124-37,194.9746317
B260124-38,219.7132194
B260124-39,171.6818578
B260124-4,269.7871546
B260124-40,136.2289344
B260124-41,153.1536638
B260124-42,126.0916124
B260124-43,222.1901023
B260124-5,233.7878888
B260124-6,173.8963738
B260124-7,290.1981063
B260124-8,148.4921539
B260124-9,254.2095904
B30041-1,110.7402306
B30041-10,201.4952862
B30041-11,237.2863961
B30041-12,165.0079981
B30041-13,161.3322297
B30041-14,445.1348453
B30041-15,132.2787119
B30041-16,203.0397385
B30041-17,162.4686732
B30041-18,201.1571325
B30041-19,286.2608195
B30041-2,294.5732033
B30041-20,162.8651194
B30041-21,159.4125806
B30041-22,251.8085661
B30041-23,172.9735933
B30041-24,173.9254671
B30041-3,331.6130805
B30041-4,240.1978066
B30041-5,165.3418301
B30041-6,158.8100911
B30041-7,138.1498662
B30041-8,192.652226
B30041-9,113.8702506
B30042-1,110.7402306
B30042-10,201.4952862
B30042-11,237.2863961
B30042-12,165.0079981
B30042-13,161.3322297
B30042-14,445.1348453
B30042-15,132.2787119
B30042-16,203.0397385
B30042-17,162.4686732
B30042-18,201.1571325
B30042-19,286.2608195
B30042-2,294.5732033
B30042-20,162.8651194
B30042-21,159.4125806
B30042-22,251.8085661
B30042-23,172.9735933
B30042-24,173.9254671
B30042-25,108.5055243
B30042-26,123.0362621
B30042-27,216.4571417
B30042-28,192.2502278
B30042-29,141.9768015
B30042-3,331.6130805
B30042-30,175.5775492
B30042-31,251.4501989
B30042-32,108.9664428
B30042-33,10.68517936
B30042-34,293.222703
B30042-35,169.3622984
B30042-36,207.4365542
B30042-37,201.39821
B30042-38,159.9596168
B30042-39,169.9301867
B30042-4,240.1978066
B30042-40,492.1531746
B30042-41,200.6774599
B30042-42,304.6841867
B30042-43,170.9303187
B30042-5,165.3418301
B30042-6,158.8100911
B30042-7,138.1498662
B30042-8,192.652226
B30042-9,113.8702506
B30043-1,211.7487312
B30043-10,215.9021446
B30043-11,226.4823412
B30043-12,281.5739479
B30043-13,236.2432315
B30043-14,128.6187847
B30043-15,277.5602819
B30043-16,190.7966538
B30043-17,215.8973055
B30043-18,223.1251721
B30043-19,181.1520107
B30043-2,275.4100283
B30043-20,215.9578449
B30043-21,214.2601637
B30043-22,163.6801689
B30043-23,238.9013408
B30043-24,124.7076877
B30043-25,205.5281498
B30043-26,156.3691457
B30043-27,119.9705874
B30043-28,120.3049607
B30043-29,214.7693773
B30043-3,246.5865172
B30043-30,363.2023752
B30043-31,197.2841487
B30043-32,125.6677988
B30043-33,118.2536192
B30043-34,198.5430902
B30043-35,126.1576806
B30043-36,129.1622268
B30043-37,154.2922885
B30043-38,205.643147
B30043-39,162.0297066
B30043-4,110.1364862
B30043-40,158.5688957
B30043-41,207.4257739
B30043-42,203.6460827
B30043-43,113.5861975
B30043-44,298.1895569
B30043-45,140.0779428
B30043-5,203.4720797
B30043-6,288.5330086
B30043-7,122.1907512
B30043-8,156.0591754
B30043-9,117.4842952
B310036-1,128.110818
B310036-10,244.9734363
B310036-11,237.1122897
B310036-12,288.9432948
B310036-13,185.3500783
B310036-14,238.8430554
B310036-15,236.1147155
B310036-16,280.4387964
B310036-17,166.2705784
B310036-18,239.5570791
B310036-19,242.3727289
B310036-2,162.7516481
B310036-20,162.4084534
B310036-21,430.8946126
B310036-22,194.4484958
B310036-3,177.6767643
B310036-4,139.0612398
B310036-5,87.78842674
B310036-6,187.1258237
B310036-7,189.2017015
B310036-8,90.18858952
B310036-9,251.8651052
B310037-1,276.7741042
B310037-10,106.7863643
B310037-11,208.8298441
B310037-12,333.0113237
B310037-13,173.5785131
B310037-14,242.9025331
B310037-15,360.307868
B310037-16,184.7096458
B310037-17,93.2371148
B310037-18,140.1365947
B310037-19,188.014903
B310037-2,163.9463819
B310037-20,97.86550657
B310037-21,128.1020686
B310037-22,176.7643216
B310037-23,163.0484457
B310037-24,123.8965914
B310037-3,180.2580338
B310037-4,251.8652925
B310037-5,157.7564729
B310037-6,164.0506641
B310037-7,241.492213
B310037-8,142.3672655
B310037-9,261.7097901
B320022-1,351.0213037
B320022-10,239.4226547
B320022-11,369.7906307
B320022-12,254.9691492
