stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
307983,"KINGS HY/BEDFORD AV",,  40.612843, -73.949509,,,0,
307984,"EASTERN PY/UTICA AV",,  40.668552, -73.931511,,,0,
307986,"KINGS HY/TROY AV",,  40.625923, -73.933311,,,0,
307987,"LEWIS AV/LAFAYETTE AV",,  40.691818, -73.936745,,,0,
307988,"CADMAN PZ W/JOHNSON ST",,  40.694923, -73.990639,,,0,
307989,"NEW LOTS AV/PENNSYLVANIA AV",,  40.662010, -73.892555,,,0,
307990,"RALPH AV/EASTERN PY",,  40.668819, -73.922462,,,0,
307993,"HEGEMAN AV/MOTHER GASTON BL",,  40.656742, -73.903656,,,0,
307994,"REMSEN AV/AV A",,  40.650864, -73.917946,,,0,
307995,"GOLD ST/SANDS ST",,  40.699463, -73.983055,,,0,
307996,"GOLD ST/TILLARY ST",,  40.696224, -73.983307,,,0,
307997,"BOERUM PL/SCHERMERHORN ST",,  40.690567, -73.989365,,,0,
307998,"GOLD ST/TILLARY ST",,  40.696426, -73.983086,,,0,
308002,"KINGS HY/E 26 ST",,  40.613827, -73.948151,,,0,
308003,"GLENWOOD RD/E 98 ST",,  40.645573, -73.901520,,,0,
308004,"GLENWOOD RD/ROCKAWAY PY",,  40.645435, -73.901733,,,0,
308006,"STANLEY AV/AUTUMN AV",,  40.665829, -73.865570,,,0,
308008,"GLENWOOD RD/WILLIAMS AV",,  40.651180, -73.892845,,,0,
308014,"BATH AV/25 AV",,  40.594353, -73.991104,,,0,
308016,"HALSEY ST/BUSHWICK AV",,  40.686787, -73.914261,,,0,
308017,"STILLWELL AV/NEPTUNE AV",,  40.579041, -73.981781,,,0,
308021,"STERLING PL/CLASSON AV",,  40.674019, -73.960251,,,0,
308023,"TOMPKINS AV/PUTNAM AV",,  40.684368, -73.944183,,,0,
308025,"WATER ST/MAIN ST",,  40.703320, -73.991104,,,0,
308036,"UTICA AV/FARRAGUT RD",,  40.637188, -73.928955,,,0,
308038,"FT HAMILTON PKWY/MARINE AV",,  40.613316, -74.030602,,,0,
308039,"FT HAMILTON PKY/95 ST",,  40.615101, -74.029068,,,0,
308040,"92 ST/FT HAMILTON PARKWAY",,  40.617176, -74.027763,,,0,
308044,"ROCKAWAY PKY/GLENWOOD RD",,  40.644871, -73.902176,,,0,
308045,"BRIGHTON BEACH/CONEY ISLAND AV",,  40.577843, -73.959831,,,0,
308046,"GATES AV/BROADWAY",,  40.689480, -73.922707,,,0,
308047,"FLATLANDS AV /E 77 ST",,  40.633945, -73.915512,,,0,
308048,"KENT AV/HOOPER ST",,  40.701267, -73.963341,,,0,
308049,"COLUMBIA ST/CONGRESS ST",,  40.689487, -74.000710,,,0,
308050,"26 AV/SHORE PKY SR N",,  40.590008, -73.992180,,,0,
308052,"52 ST/3 AV",,  40.646229, -74.015297,,,0,
308053,"AV J/CI AV-E 12 ST",,  40.624783, -73.964417,,,0,
308054,"BERGEN ST/GRAND AV",,  40.678192, -73.962082,,,0,
308055,"MERMAID AV/W 15 ST",,  40.576881, -73.983040,,,0,
308056,"DEAN ST/GRAND AV",,  40.678806, -73.961617,,,0,
308057,"NOSTRAND AV/AV L",,  40.621674, -73.946007,,,0,
308059,"VANDERBILT AV/PLAZA ST E",,  40.675179, -73.969643,,,0,
308061,"GRAND ARMY PLZ/FLATBUSH AV",,  40.674099, -73.970779,,,0,
308062,"GRAND ARMY/FLATBUSH AV",,  40.673206, -73.969803,,,0,
308063,"FT HAMILTON PY/66 ST",,  40.629940, -74.010406,,,0,
308066,"UTICA AV/ATLANTIC AV",,  40.677761, -73.930199,,,0,
308067,"TOMPKINS AV/ELLERY ST",,  40.698738, -73.947044,,,0,
308068,"QUENTIN RD/CONEY ISLAND AV",,  40.607929, -73.961754,,,0,
308069,"PARKVILLE AV/MCDONALD AV",,  40.628216, -73.977150,,,0,
308070,"FLATBUSH AV/GRAND ARMY PLZ",,  40.672577, -73.968971,,,0,
308071,"VANDERBILT AV/PLAZA ST E",,  40.675102, -73.969894,,,0,
308072,"SURF AV /W 17 ST",,  40.575417, -73.984367,,,0,
308073,"FRANKLIN AV/FULTON ST",,  40.680599, -73.955643,,,0,
308074,"LINCOLN RD/FLATBUSH AV",,  40.660843, -73.961464,,,0,
308076,"LINCOLN RD/FLATBUSH AV",,  40.660664, -73.962372,,,0,
308079,"BAY PKY/CROPSEY AV",,  40.597473, -73.998604,,,0,
308080,"9 ST/2 AV",,  40.672825, -73.993706,,,0,
308081,"9 ST/SMITH ST",,  40.674271, -73.996971,,,0,
308082,"9 ST/SMITH ST",,  40.674698, -73.997574,,,0,
308083,"CHURCH AV/E 39 ST",,  40.651272, -73.941345,,,0,
308084,"4 AV/39 ST",,  40.652916, -74.005714,,,0,
308085,"TOMPKINS AV/DEKALB AV",,  40.692112, -73.945732,,,0,
308086,"LINDEN BL/78TH ST",,  40.670097, -73.856544,,,0,
308087,"WAKEMAN PL/3 AV",,  40.638126, -74.024872,,,0,
308088,"SHORE RD/BAY RIDGE AV",,  40.638432, -74.036179,,,0,
308089,"SHORE RD/72 ST",,  40.635944, -74.037392,,,0,
308090,"SHORE RD/BAY RIDGE PKY",,  40.633545, -74.037094,,,0,
308091,"SHORE RD/79 ST",,  40.631405, -74.038841,,,0,
308092,"SHORE RD/83 ST",,  40.627754, -74.040192,,,0,
308096,"CROPSEY AV/BAY 25 ST",,  40.599525, -74.001945,,,0,
308097,"CROPSEY AV/18 AV",,  40.602455, -74.007248,,,0,
308099,"8 AV/52 ST",,  40.640202, -74.004555,,,0,
308100,"8 AV/44 ST",,  40.644672, -73.999908,,,0,
308101,"8 AV/43 ST",,  40.644844, -73.999954,,,0,
308102,"8 AV/55 ST",,  40.638123, -74.006920,,,0,
308103,"GREENPOINT AV/FRANKLIN ST",,  40.729839, -73.957199,,,0,
308104,"FT HAMILTON PY/64 ST",,  40.631298, -74.008080,,,0,
308106,"ROCKAWAY PKY /TRUCKLEMANS LN",,  40.643303, -73.900131,,,0,
308107,"WAKEMAN PL/RIDGE BL",,  40.639313, -74.026901,,,0,
308108,"KINGS HWY/NEW YORK AV",,  40.618839, -73.942314,,,0,
308109,"VAN BRUNT ST/HAMILTON AV",,  40.682838, -74.006371,,,0,
308112,"VOORHIES AV/KNAPP ST",,  40.588097, -73.931938,,,0,
308114,"FLATLANDS AV/E 103 ST",,  40.646732, -73.896126,,,0,
308116,"RALPH AV/HERKIMER ST",,  40.677376, -73.921852,,,0,
308118,"9 ST/7 AV",,  40.667141, -73.981911,,,0,
308119,"9 ST/6 AV",,  40.668297, -73.984299,,,0,
308120,"AV Z/W 3 ST",,  40.585979, -73.971794,,,0,
308121,"9 ST/3 AV",,  40.671177, -73.990654,,,0,
308122,"NOSTRAND AV/AV Y",,  40.592022, -73.940117,,,0,
308123,"CONEY ISLAND AV/AV Z",,  40.587654, -73.960243,,,0,
308128,"NEPTUNE AV/SHORE BL",,  40.582939, -73.954414,,,0,
308130,"5 AV/95 ST",,  40.615940, -74.030884,,,0,
308131,"BERGEN ST/FLATBUSH AV",,  40.681015, -73.975693,,,0,
308136,"KINGSTON AV/UNION ST",,  40.668732, -73.942192,,,0,
308152,"AV N/UTICA AV",,  40.618908, -73.926422,,,0,
308153,"AV N/E 48 ST",,  40.618870, -73.928963,,,0,
308154,"AV N/E 46 ST",,  40.618748, -73.931183,,,0,
308156,"SMITH ST/ NELSON ST",,  40.676334, -73.996941,,,0,
308157,"FLUSHING AV/CYPRESS AV",,  40.709610, -73.921547,,,0,
308158,"FLUSHING AV/ONDERONK AV",,  40.711262, -73.920135,,,0,
308159,"ORIENTAL BL/MACKENZIE ST",,  40.578140, -73.939796,,,0,
308160,"FLATLANDS AV/GEORGIA AV",,  40.651993, -73.888367,,,0,
308161,"JAMAICA AV/CYPRESS HILLS ST",,  40.688393, -73.876205,,,0,
308162,"JAMAICA AV/ELDERT LA",,  40.691170, -73.868484,,,0,
308176,"92 ST/7 AV",,  40.614899, -74.023170,,,0,
308177,"FT HAMILTON PY/90 ST",,  40.618477, -74.026054,,,0,
308178,"FT HAMILTON PY/90 ST",,  40.618061, -74.026634,,,0,
308179,"3 AV/46 ST",,  40.650127, -74.012405,,,0,
308181,"GRAND ST/GRAND ST BRIDGE",,  40.716064, -73.924614,,,0,
308182,"SURF AV/W 19 ST",,  40.575115, -73.985107,,,0,
308183,"86 ST/W 7 ST",,  40.592442, -73.977974,,,0,
308186,"MANHATTAN AV/INDIA ST",,  40.732639, -73.954559,,,0,
308187,"MANHATTAN AV/CLAY ST",,  40.736897, -73.955261,,,0,
308188,"MANHATTAN AV/INDIA ST",,  40.732403, -73.954727,,,0,
308189,"MANHATTAN AV/CLAY ST",,  40.736240, -73.955353,,,0,
308192,"E 103 ST/GLENWOOD RD",,  40.646801, -73.896561,,,0,
308194,"39 ST/1 AV",,  40.656456, -74.012245,,,0,
308195,"KINGS HY/W 7 ST",,  40.605133, -73.980385,,,0,
308198,"GERRITSEN AV/FORD ST",,  40.605129, -73.938858,,,0,
308199,"FT HAMILTON PY/81 ST",,  40.622349, -74.020149,,,0,
308201,"BAY RIDGE AV /10 AV",,  40.627445, -74.010208,,,0,
308202,"KINGS HWY/W 7 ST",,  40.605282, -73.980545,,,0,
308203,"LINDEN BL/DREW ST",,  40.669872, -73.861435,,,0,
308204,"5 AV/9 ST",,  40.669434, -73.985970,,,0,
308205,"THOMAS S BOYLAND ST/MACDONOUGH ST",,  40.684540, -73.914566,,,0,
308206,"5 AV/7 ST",,  40.670570, -73.985023,,,0,
308207,"5 AV/3 ST",,  40.673008, -73.982986,,,0,
308208,"5 AV/GARFIELD PL",,  40.674824, -73.981476,,,0,
308209,"5 AV/UNION ST",,  40.676682, -73.980186,,,0,
308210,"5 AV/ST JOHNS PL",,  40.678658, -73.978851,,,0,
308211,"5 AV/PROSPECT PL",,  40.680557, -73.977570,,,0,
308212,"5 AV/WARREN ST",,  40.679966, -73.978142,,,0,
308213,"5 AV/DOUGLASS ST",,  40.678051, -73.979439,,,0,
308214,"5 AV/UNION ST",,  40.676151, -73.980721,,,0,
308215,"5 AV/GARFIELD PL",,  40.674381, -73.982071,,,0,
308216,"5 AV/3 ST",,  40.672565, -73.983582,,,0,
308217,"5 AV/7 ST",,  40.670170, -73.985588,,,0,
308218,"METROPOLITAN AV/STEWART AV",,  40.714024, -73.927643,,,0,
308219,"BATH AV/15 AV",,  40.607826, -74.012825,,,0,
308220,"BATH AV/17 AV",,  40.604969, -74.008102,,,0,
308221,"BATH AV/19 AV",,  40.602425, -74.003563,,,0,
308222,"BATH AV/21 AV",,  40.599739, -73.999214,,,0,
308223,"BATH AV/24 AV",,  40.595421, -73.992874,,,0,
308224,"BATH AV/23 AV",,  40.597359, -73.995468,,,0,
308225,"BATH AV/21 AV",,  40.599976, -73.999275,,,0,
308226,"BATH AV/19 AV",,  40.602875, -74.004082,,,0,
308227,"BATH AV/17 AV",,  40.605434, -74.008591,,,0,
308228,"BATH AV/15 AV",,  40.608276, -74.013298,,,0,
308229,"DE KALB AV/BROADWAY",,  40.693966, -73.929695,,,0,
308230,"E 98 ST/HEGEMAN AV",,  40.655594, -73.912567,,,0,
308239,"4 AV/BAY RIDGE AV",,  40.634670, -74.023453,,,0,
308240,"4 AV/SENATOR ST",,  40.636196, -74.022758,,,0,
308242,"4 AV/63 ST",,  40.639473, -74.019600,,,0,
308245,"4 AV/60 ST",,  40.640854, -74.018684,,,0,
308247,"4 AV/65 ST",,  40.637909, -74.021667,,,0,
308248,"4 AV/SENATOR ST",,  40.636047, -74.022987,,,0,
308254,"3 AV/82 ST",,  40.626270, -74.029831,,,0,
308255,"3 AV/72 ST",,  40.634094, -74.026642,,,0,
308256,"3 AV/47 ST",,  40.649704, -74.012093,,,0,
308257,"3 AV/23 ST",,  40.663162, -73.998138,,,0,
308258,"3 AV/15 ST",,  40.667736, -73.994034,,,0,
308260,"3 AV/DEAN ST",,  40.683945, -73.981544,,,0,
308262,"3 AV/1 ST",,  40.676086, -73.987297,,,0,
308263,"3 AV/3 ST",,  40.675220, -73.988007,,,0,
308264,"3 AV/42 ST",,  40.652046, -74.010391,,,0,
308265,"3 AV/52 ST",,  40.646629, -74.016167,,,0,
308266,"3 AV/72 ST",,  40.633739, -74.026985,,,0,
308267,"3 AV/80 ST",,  40.628048, -74.029305,,,0,
308268,"3 AV/89 ST",,  40.621143, -74.032089,,,0,
308269,"3 AV/95 ST",,  40.616993, -74.033806,,,0,
308270,"CROPSEY AV/OPP VA HOSPITAL",,  40.608925, -74.023209,,,0,
308271,"GRAND ST/UNION AV",,  40.711044, -73.950974,,,0,
308272,"GRAND ST/UNION AV",,  40.710918, -73.950691,,,0,
308274,"NEW YORK AV/LINCOLN PL",,  40.668861, -73.918846,,,0,
308276,"VAN SINDEREN AV/BROADWAY",,  40.678688, -73.903389,,,0,
308278,"W 17 ST/MERMAID AV",,  40.576519, -73.984840,,,0,
308281,"SHORE PKY NS/SHEEPSHEAD BAY RD",,  40.585056, -73.951729,,,0,
308282,"AV Z/E 15 ST",,  40.587944, -73.953918,,,0,
308300,"NEPTUNE AV/STILLWELL AV",,  40.579170, -73.981483,,,0,
308301,"NEPTUNE AV/W 12 ST",,  40.579403, -73.979393,,,0,
308302,"NEPTUNE AV/W 8 ST",,  40.579670, -73.976425,,,0,
308303,"NEPTUNE AV/W 6 ST",,  40.579823, -73.974228,,,0,
308304,"W BRIGHTON AV/W 2 ST",,  40.576633, -73.970459,,,0,
308305,"NEPTUNE AV/W 5 ST",,  40.579983, -73.972702,,,0,
308306,"NEPTUNE AV/W 6 ST",,  40.580097, -73.974525,,,0,
308307,"NEPTUNE AV/SHELL RD",,  40.579884, -73.976715,,,0,
308308,"NEPTUNE AV/W 12 ST",,  40.579445, -73.980118,,,0,
308311,"E 98 ST/SUTTER AV.",,  40.665112, -73.922958,,,0,
308312,"MARCUS GARVEY BLVD/BROADWAY",,  40.699574, -73.941444,,,0,
308313,"ROCKAWAY AV/HEGEMAN AV",,  40.655903, -73.907318,,,0,
308314,"LINDEN BL/THOMAS BOYLAND ST",,  40.654518, -73.910042,,,0,
308315,"LORING AV/DREW ST",,  40.668064, -73.860970,,,0,
308322,"NASSAU AV/VAN DAM ST",,  40.726059, -73.937378,,,0,
308323,"ATLANTIC AV/3 AV",,  40.685539, -73.981003,,,0,
308324,"5 AV/72 ST",,  40.632004, -74.021523,,,0,
308325,"5 AV/63 ST",,  40.637959, -74.017647,,,0,
308326,"5 AV/57 ST",,  40.641361, -74.014107,,,0,
308327,"5 AV/54 ST",,  40.643074, -74.012321,,,0,
308328,"5 AV/47 ST",,  40.646969, -74.008263,,,0,
308331,"5 AV/21 ST",,  40.661533, -73.993103,,,0,
308332,"5 AV/PROSPECT AV",,  40.664005, -73.990524,,,0,
308333,"5 AV/14 ST",,  40.666229, -73.988556,,,0,
308334,"5 AV/12 ST",,  40.667141, -73.988106,,,0,
308335,"5 AV/21 ST",,  40.661137, -73.993759,,,0,
308336,"5 AV/33 ST",,  40.654415, -74.000732,,,0,
308337,"5 AV/45 ST",,  40.647690, -74.007736,,,0,
308338,"5 AV/60 ST",,  40.639271, -74.016487,,,0,
308339,"5 AV/63 ST",,  40.637577, -74.018242,,,0,
308340,"5 AV/72 ST",,  40.631416, -74.021935,,,0,
308342,"53 ST/1 AV",,  40.648758, -74.020737,,,0,
308343,"FLUSHING AV/MARCY AV",,  40.699768, -73.949623,,,0,
308344,"AV L/REMSEN AV",,  40.635109, -73.900948,,,0,
308348,"FLATBUSH AV/CHURCH AV",,  40.650772, -73.958702,,,0,
308349,"OCEAN AV/PARKSIDE AV",,  40.655140, -73.961838,,,0,
308351,"ORIENTAL BL/HASTINGS ST",,  40.577747, -73.944000,,,0,
308354,"NOSTRAND AV/PARK AV",,  40.696880, -73.952942,,,0,
308355,"CROPSEY AV/BKLYN CAMPUS VA",,  40.609104, -74.023819,,,0,
308356,"VA HOSPITAL/BAY 3",,  40.608696, -74.023781,,,0,
308357,"POLY PL/7 AV",,  40.609261, -74.024170,,,0,
308358,"VA HOSPITAL/MAIN ENT BAY 1",,  40.608307, -74.023079,,,0,
308359,"VA HOSPITAL/MAIN ENT BAY 2",,  40.608406, -74.023376,,,0,
308360,"NOSTRAND AV/FOSTER AV",,  40.638229, -73.948311,,,0,
308361,"NOSTRAND AV/AV V",,  40.597939, -73.941521,,,0,
308362,"GLENWOOD RD/E 104 ST",,  40.648670, -73.897049,,,0,
308363,"FLATLANDS AV/E 78 ST",,  40.634193, -73.915428,,,0,
308364,"GREENPOINT AV/FRANKLIN ST",,  40.729908, -73.958031,,,0,
308365,"BAY PK/83 ST",,  40.603844, -73.991692,,,0,
308366,"FT HAMILTON PY/64 ST",,  40.631111, -74.008621,,,0,
308367,"60 ST/9 AV",,  40.633938, -74.007118,,,0,
308368,"60 ST/9 AV",,  40.634388, -74.007591,,,0,
308369,"FLATBUSH AV/CHURCH AV",,  40.650066, -73.958740,,,0,
308370,"EUCLID AV/LINDEN BL",,  40.668591, -73.870155,,,0,
308371,"EUCLID AV/BLAKE AV",,  40.671673, -73.870926,,,0,
308377,"CRESCENT ST/ATLANTIC AV",,  40.682083, -73.871635,,,0,
308380,"SEAVIEW AV/ERSKINE ST",,  40.653091, -73.866661,,,0,
308381,"E 70 ST/VETERANS AV",,  40.619934, -73.908707,,,0,
308396,"KENT AV/S 6 ST",,  40.712177, -73.967834,,,0,
308397,"KENT AV/S 3 ST",,  40.714191, -73.966934,,,0,
308398,"KENT AV/S 1 ST",,  40.715794, -73.966217,,,0,
308399,"GRAND ST/WYTHE AV",,  40.715714, -73.964714,,,0,
308400,"WASHINGTON PL/LANE 6",,  40.709259, -73.959633,,,0,
308410,"CROPSEY AV/HART PL",,  40.581371, -73.985657,,,0,
308411,"CROPSEY AV/CANAL AV",,  40.583359, -73.986267,,,0,
308412,"CROPSEY AV/BAY 52 ST",,  40.583351, -73.986610,,,0,
308413,"CROPSEY AV/HART PL",,  40.581062, -73.985954,,,0,
308417,"NEPTUNE AV/W 37 ST",,  40.576859, -74.002678,,,0,
308418,"5 AV/89 ST",,  40.619972, -74.027428,,,0,
308419,"5 AV/83 ST",,  40.623898, -74.024834,,,0,
308420,"5 AV/77 ST",,  40.628284, -74.023048,,,0,
308421,"5 AV/78 ST",,  40.626980, -74.023758,,,0,
308422,"5 AV/84 ST",,  40.622589, -74.025543,,,0,
308423,"5 AV/89 ST",,  40.619282, -74.028206,,,0,
308424,"WILSON AV/GATES AV",,  40.695255, -73.916267,,,0,
308425,"ST JOHNS PL/BROOKLYN AV",,  40.671238, -73.944366,,,0,
308426,"MYRTLE AV/GATES AV",,  40.699589, -73.911697,,,0,
308435,"NOSTRAND AV/FULTON ST",,  40.680161, -73.949722,,,0,
308437,"3 AV/9 ST",,  40.671303, -73.991020,,,0,
308438,"BATH AV/BAY 20TH ST",,  40.603065, -74.004837,,,0,
308439,"JAMAICA AV/HERKIMER ST",,  40.677204, -73.900391,,,0,
308442,"MYRTLE AV/SPENCER ST",,  40.694492, -73.955391,,,0,
308443,"NOSTRAND AV/MONTGOMERY ST",,  40.665459, -73.950974,,,0,
308444,"ROEBLING ST/GRAND ST",,  40.713356, -73.958229,,,0,
308447,"UNION AV/METROPOLITAN AV",,  40.714241, -73.951569,,,0,
308448,"METROPOLITAN AV/N 5 ST",,  40.714142, -73.954964,,,0,
308449,"CRESCENT ST/MCKINLEY AV",,  40.679760, -73.871002,,,0,
308450,"CRESCENT ST/ATLANTIC AV",,  40.681431, -73.871582,,,0,
308455,"WYTHE AV/S 3 ST",,  40.713654, -73.965599,,,0,
308456,"WYTHE AV/S 5 ST",,  40.712032, -73.966202,,,0,
308457,"WILSON AV/WOODBINE ST",,  40.694630, -73.914917,,,0,
308458,"METROPOLITAN AV/ONDERDONK AV",,  40.713982, -73.924057,,,0,
308472,"JAY ST/MYRTLE PLZ",,  40.694504, -73.987122,,,0,
308477,"STILLWELL TERMINAL BUS LOOP",,  40.576992, -73.981415,,,0,
308478,"STILLWELL TERMINAL BUS LOOP",,  40.577080, -73.981293,,,0,
308479,"STILLWELL TERMINAL BUS LOOP",,  40.577038, -73.981438,,,0,
308483,"CHURCH AV/UTICA AV",,  40.651798, -73.930557,,,0,
308488,"PALMETTO ST/MYRTLE AV",,  40.700176, -73.910255,,,0,
308503,"GRAND ST/BUSHWICK AV",,  40.711987, -73.940178,,,0,
308521,"KINGS HY/EAST 92 ST",,  40.656368, -73.921051,,,0,
308522,"KINGS HY/EAST 94 ST",,  40.657673, -73.920578,,,0,
308523,"FLUSHING AV/JOHNSON AV",,  40.709114, -73.922318,,,0,
308524,"NOSTRAND AV/PROSPECT PL",,  40.674416, -73.950180,,,0,
308528,"ERSKINE ST/GATEWAY PL",,  40.653458, -73.867027,,,0,
308535,"MYRTLE AV/PRINCE ST",,  40.693737, -73.982704,,,0,
308536,"FLATBUSH AV/ATLANTIC AV",,  40.683968, -73.977486,,,0,
308537,"18 AV/82 ST",,  40.609287, -74.000229,,,0,
308542,"CONEY ISLAND AV/BRIGHTON BEACH AV",,  40.578098, -73.959579,,,0,
308543,"ROCKAWAY PKY/SKIDMORE AV",,  40.632946, -73.888481,,,0,
308544,"DEAN ST/WASHINGTON AV",,  40.679226, -73.963608,,,0,
308545,"AV U/E 16 ST",,  40.598846, -73.955261,,,0,
308546,"REMSEN AV/LENOX ROAD",,  40.655888, -73.923576,,,0,
308547,"ST JOHNS PL/FRANKLIN AV",,  40.672298, -73.957153,,,0,
308557,"FLATBUSH AV/KINGS HWY",,  40.622177, -73.936523,,,0,
308561,"BEARD ST/OTSEGO ST",,  40.672272, -74.011215,,,0,
308562,"COLUMBIA ST/KANE ST",,  40.687859, -74.001251,,,0,
308563,"COLUMBIA ST/WARREN ST",,  40.688915, -74.000748,,,0,
308564,"COLUMBIA ST/BALTIC ST",,  40.688347, -74.001244,,,0,
308565,"ROGERS AV/ALBERMARLE RD",,  40.648136, -73.952103,,,0,
308566,"AV U/E 15 ST",,  40.598804, -73.957222,,,0,
308568,"UTICA AV/DEAN ST",,  40.676010, -73.930580,,,0,
308569,"NEW LOTS AV/WILLIAMS AV",,  40.660290, -73.896652,,,0,
308570,"4 AV/DEAN ST",,  40.683266, -73.979279,,,0,
308571,"BERGEN ST/4 AV",,  40.682762, -73.980133,,,0,
308572,"4 AV/63 ST",,  40.639095, -74.020477,,,0,
308574,"SEAVIEW AV/EAST 100 ST",,  40.635323, -73.887642,,,0,
308576,"AV J/E 15 ST",,  40.625252, -73.961288,,,0,
308577,"BROADWAY/WYTHE AV",,  40.710705, -73.966927,,,0,
308582,"WOODPOINT RD\CONSELYEA ST",,  40.715115, -73.942253,,,0,
308591,"7 AV/79 ST",,  40.623722, -74.018875,,,0,
308592,"WEST 20 ST/MERMAID AV",,  40.576347, -73.986824,,,0,
308595,"CROPSEY AV/BAY 31 ST",,  40.597034, -73.998299,,,0,
308596,"GATES AV/WYCKOFF AV",,  40.700073, -73.911575,,,0,
308599,"DIVISION AV/LEE AV",,  40.707504, -73.961754,,,0,
308600,"HAVEMEYER ST/DIVISION AV",,  40.707611, -73.959785,,,0,
308601,"ROEBLING ST/S 8 ST",,  40.708984, -73.960945,,,0,
308602,"DIVISION AV/DRIGGS AV",,  40.707710, -73.962212,,,0,
308603,"DIVISION AV/BERRY ST",,  40.707245, -73.966209,,,0,
308605,"WYTHE AV/GRAND ST",,  40.715614, -73.964676,,,0,
308616,"BROOKLYN BRIDGE PARK/PIER 6",,  40.692036, -74.000534,,,0,
308620,"VAN BRUNT ST/KING ST",,  40.678349, -74.011841,,,0,
308621,"BAY PY/WEST 8 ST",,  40.612888, -73.982330,,,0,
308622,"WILSON AV/BLEECKER ST",,  40.697067, -73.919487,,,0,
308623,"BEDFORD AV/N 12 ST",,  40.720905, -73.954330,,,0,
308624,"MYRTLE AV/CLASSON AV",,  40.694080, -73.961586,,,0,
308625,"SARATOGA AV/SAINT JOHN'S PLACE",,  40.669945, -73.917221,,,0,
308626,"FRONT ST / YORK ST",,  40.702515, -73.991913,,,0,
308638,"MYRTLE AV/FLEET PL",,  40.693466, -73.981499,,,0,
308640,"SHORE RD/4 AV",,  40.611843, -74.035202,,,0,
308641,"FLATBUSH AV/PACIFIC ST",,  40.683170, -73.976715,,,0,
308643,"MYRTLE AV/FRANKLIN AV",,  40.694489, -73.957848,,,0,
308647,"ATLANTIC AV/HICKS ST",,  40.691196, -73.997696,,,0,
308648,"SHORE PKY/BAY 41 ST",,  40.590073, -73.993713,,,0,
308650,"4 AV/65 ST",,  40.638046, -74.021217,,,0,
308651,"HARWAY AV/BAY 50 ST",,  40.587879, -73.984276,,,0,
308652,"GRAVESEND NECK RD/EAST 29 St",,  40.599918, -73.942665,,,0,
308664,"VANDALIA AV/ERSKINE ST",,  40.657784, -73.868019,,,0,
309445,"METROPOLITAN AV/HAVEMEYER ST",,  40.714024, -73.955917,,,0,
309446,"METROPOLITAN AV/RODNEY ST",,  40.714005, -73.952797,,,0,
350218,"LEE AV/TAYLOR ST",,  40.706825, -73.961296,,,0,
400134,"5 AV/W 44 ST",,  40.754517, -73.980247,,,0,
400917,"AV OF THE AMERICAS/SPRING ST",,  40.725624, -74.003876,,,0,
402128,"W 23 ST/AV OF THE AMERICAS",,  40.742779, -73.992714,,,0,
402130,"E 23 ST/BROADWAY",,  40.741203, -73.989006,,,0,
402132,"E 23 ST/PARK AV S",,  40.739906, -73.985954,,,0,
402134,"E 23 ST/3 AV",,  40.738567, -73.982773,,,0,
402143,"E 23 ST/1 AV",,  40.737091, -73.978867,,,0,
402145,"E 23 ST/3 AV",,  40.739048, -73.983330,,,0,
402227,"E 57 ST/MADISON AV",,  40.762562, -73.972794,,,0,
403647,"ALLEN ST/DELANCEY ST",,  40.719425, -73.990494,,,0,
403679,"DELANCEY ST/ESSEX ST",,  40.718819, -73.988556,,,0,
404167,"DELANCEY ST/ALLEN ST",,  40.719288, -73.990097,,,0,
404179,"5 AV/W 52 ST",,  40.759525, -73.976601,,,0,
404181,"5 AV/W 41 ST",,  40.752697, -73.981567,,,0,
404183,"5 AV/W 30 ST",,  40.745651, -73.986710,,,0,
404184,"BROADWAY/WAVERLY PL",,  40.729679, -73.993279,,,0,
404185,"BROADWAY/THOMAS ST",,  40.715488, -74.005310,,,0,
404186,"BROADWAY/MURRAY ST",,  40.712830, -74.007538,,,0,
404225,"BROADWAY/BARCLAY ST",,  40.711895, -74.008316,,,0,
404231,"BROADWAY/EXCHANGE AL",,  40.707027, -74.012383,,,0,
404299,"MADISON AV/E 48 ST",,  40.756847, -73.976112,,,0,
404879,"MADISON AV /E 42 ST",,  40.752972, -73.979004,,,0,
404888,"TRINITY PL/EXCHANGE ALLEY",,  40.707230, -74.013275,,,0,
404890,"CHURCH ST/PARK PL",,  40.713425, -74.009010,,,0,
404891,"CHURCH ST/CHAMBERS ST",,  40.715046, -74.007713,,,0,
404892,"CHURCH ST/THOMAS ST",,  40.716633, -74.006470,,,0,
404896,"6 AV/ WAVERLY PL",,  40.733135, -73.999786,,,0,
404897,"6 AV/ W 14 ST",,  40.737724, -73.996422,,,0,
404900,"MADISON AV/E 25 ST",,  40.742256, -73.986893,,,0,
404901,"MADISON AV/E 29 ST",,  40.744858, -73.984955,,,0,
404902,"MADISON AV/E 34 ST",,  40.747643, -73.982956,,,0,
404903,"MADISON AV/E 37 ST",,  40.749802, -73.981377,,,0,
404906,"MADISON AV/E 54 ST",,  40.760246, -73.973732,,,0,
404907,"E 57 ST/MADISON AV",,  40.762527, -73.972702,,,0,
404908,"BROADWAY/BATTERY PL",,  40.704983, -74.014046,,,0,
404914,"BROADWAY/EAST 13 ST",,  40.733780, -73.991150,,,0,
