route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B46,FB_C4-Weekday,FB_C4-Weekday-088900_B46_187,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-089300_B46_139,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-089400_B46_188,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-089700_B46_189,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-090100_B41_71,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-090200_B46_147,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-090500_B41_23,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-090900_B46_156,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-091000_B46_192,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-091300_B46_163,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-091700_B46_191,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-091800_B46_151,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-092000_B46_193,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-092300_B46_167,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-092600_B46_190,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-092600_B46_195,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-092900_B46_142,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-093300_B46_160,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-093400_B46_194,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-093700_B46_196,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-094100_B46_154,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-094200_B46_157,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-094500_B46_153,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-094900_B46_138,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-095000_B46_171,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-095300_B46_155,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-095700_B46_141,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-095800_B46_162,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-096100_B46_164,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-096500_B46_166,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-096600_B46_144,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-096900_B46_150,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-097300_B46_168,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-097500_B46_173,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-097700_B46_197,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-098100_B46_199,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-098400_B46_175,EASTERN PKY,0,B460122
B46,FB_C4-Weekday,FB_C4-Weekday-098500_B46_200,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-098900_B41_78,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-099300_B46_203,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-099300_B46_202,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-099600_B46_143,EASTERN PKWY,0,B460128
B46,FB_C4-Weekday,FB_C4-Weekday-099900_B46_159,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-100100_B46_152,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-100200_B46_178,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-100600_B46_176,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-100900_B46_181,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-101100_B46_204,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-101600_B46_188,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-101700_B46_161,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-101900_B46_179,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-102100_B46_205,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-102500_B46_169,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-102600_B46_180,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-103100_B46_156,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-103300_B46_206,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-103500_B46_207,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-103800_B46_191,EASTERN PKWY,0,B460128
B46,FB_C4-Weekday,FB_C4-Weekday-069200_B46_109,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-104100_B46_208,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-104100_B46_210,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-104600_B46_182,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-104900_B46_192,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-105100_B46_170,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-105600_B46_174,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-105700_B46_151,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-106100_B46_185,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-106500_B46_190,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-106600_B46_187,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-106900_B46_154,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-107100_B46_189,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-068200_B41_8,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-107300_B46_194,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-107600_B46_183,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-108000_B46_163,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-108100_B46_211,EASTERN PKY,0,B460122
B46,FB_C4-Weekday,FB_C4-Weekday-108500_B46_184,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-108900_B46_162,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-108900_B46_166,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-109400_B46_193,EASTERN PKWY,0,B460128
B46,FB_C4-Weekday,FB_C4-Weekday-109700_B46_186,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-109800_B46_195,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-110300_B46_212,EASTERN PKWY,0,B460128
B46,FB_C4-Weekday,FB_C4-Weekday-110500_B46_201,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-067200_B46_126,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-110700_B46_196,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-111200_B46_209,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-111300_B46_198,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-111600_B46_203,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-112100_B46_191,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-112100_B46_165,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-066200_B46_152,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-112600_B46_164,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-112900_B46_202,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-113100_B46_171,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-113600_B46_204,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-113700_B41_55,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-114100_B46_197,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-114400_B41_60,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-114600_B46_199,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-115000_B46_205,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-115100_B46_200,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-115600_B46_207,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-115700_B46_169,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-116100_B46_177,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-116300_B46_206,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-116600_B46_211,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-117000_B46_172,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-117200_B46_170,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-117700_B46_208,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-117900_B41_61,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-118400_B46_176,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-118600_B46_181,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-065200_B46_105,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-119200_B46_178,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-119300_B46_210,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-120000_B46_183,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-120100_B46_173,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-064200_B46_128,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-120700_B46_184,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-121000_B41_65,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-063200_B46_137,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-121400_B46_174,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-121900_B46_179,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-122100_B46_192,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-122800_B46_180,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-122800_B46_186,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-123500_B46_190,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-123700_B46_182,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-062200_B46_124,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-061200_B46_146,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-124300_B41_67,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-124600_B46_187,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-125100_B46_193,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-125500_B46_189,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-060700_B46_120,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-125900_B41_69,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-126400_B46_212,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-059700_B46_144,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-126700_B46_195,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-127300_B46_196,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-127500_B41_70,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-128200_B46_198,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-128300_B46_203,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-058200_B46_127,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-129100_B46_191,DeKALB AV via UTICA AV,0,B460116
B46,FB_C4-Weekday,FB_C4-Weekday-129100_B46_204,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-057300_B46_123,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-129900_B46_205,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-130000_B41_72,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-130700_B46_209,LTD WILLIAMSBURG BRIDGE PLZ via UTICA,0,B460181
B46,FB_C4-Weekday,FB_C4-Weekday-130800_B41_74,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-056500_B46_121,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-131500_B46_206,LTD De KALB AV via UTICA,0,B460126
B46,FB_C4-Weekday,FB_C4-Weekday-131600_B41_73,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-132400_B46_211,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-056200_B46_119,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-133200_B46_197,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-055800_B46_102,LTD FILLMORE AV,1,B460185
B46,FB_C4-Weekday,FB_C4-Weekday-134000_B46_210,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-134800_B46_200,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-055100_B46_148,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-135600_B41_80,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-136400_B41_77,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-054800_B46_117,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-137300_B41_82,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-054100_B46_112,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-138300_B46_212,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-053400_B46_147,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-139300_B46_198,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-140300_B46_205,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-141300_B46_206,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-142300_B46_203,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-052700_B46_113,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-143300_B46_204,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-052100_B46_111,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-051700_B46_110,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-144500_B46_209,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-051500_B46_114,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-145700_B46_211,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-051300_B41_1,LTD FILLMORE AV,1,B460185
B46,FB_C4-Weekday,FB_C4-Weekday-147000_B46_210,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-050600_B46_108,LTD FILLMORE AV,1,B460185
B46,FB_C4-Weekday,FB_C4-Weekday-050000_B41_25,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-049400_B46_107,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-149800_B46_212,BRIDGE PLZ via UTICA,0,B460180
B46,FB_C4-Weekday,FB_C4-Weekday-048800_B46_125,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-047900_B46_129,LTD FILLMORE AV,1,B460185
B46,FB_C4-Weekday,FB_C4-Weekday-047100_B46_124,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-045800_B46_105,LTD FILLMORE AV,1,B460185
B46,FB_C4-Weekday,FB_C4-Weekday-044600_B46_120,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-043200_B46_104,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-041800_B46_116,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-040100_B46_103,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-038700_B46_112,LTD KINGS PLAZA via UTICA,1,B460184
B46,FB_C4-Weekday,FB_C4-Weekday-038100_B41_1,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-038300_B46_114,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-039200_B46_115,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-040200_B41_2,KINGS HWY,1,B460176
B46,FB_C4-Weekday,FB_C4-Weekday-040900_B46_117,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-041200_B46_102,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-042200_B46_119,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-042300_B46_118,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-043000_B46_121,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-043200_B46_123,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-044200_B41_3,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-044400_B46_127,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-045200_B41_4,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-045800_B46_132,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-046200_B46_131,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-047200_B46_134,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-047200_B46_138,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-048200_B46_136,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-048200_B41_27,LTD FILLMORE AV,1,B460140
B46,FB_C4-Weekday,FB_C4-Weekday-048600_B46_141,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-049200_B46_106,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-049400_B41_28,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-050200_B46_109,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-050200_B41_29,FILLMORE AV,1,B460175
B46,FB_C4-Weekday,FB_C4-Weekday-050400_B41_32,LTD FILLMORE AV,1,B460140
B46,FB_C4-Weekday,FB_C4-Weekday-051000_B41_35,LTD FILLMORE AV,1,B460140
B46,FB_C4-Weekday,FB_C4-Weekday-051400_B46_145,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-051600_B46_115,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-052200_B41_37,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-052600_B46_149,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-052800_B46_152,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-053000_B46_155,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-053800_B46_153,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-053800_B46_118,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-054300_B46_158,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-054900_B46_160,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-055000_B41_39,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-055600_B46_116,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-056200_B46_130,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-056300_B41_41,LTD FILLMORE AV,1,B460140
B46,FB_C4-Weekday,FB_C4-Weekday-057200_B41_3,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-057400_B46_132,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-058200_B41_4,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-058800_B46_138,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-059200_B46_131,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-059600_B46_135,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-060200_B46_134,KINGS PLAZA via UTICA,1,B460174
B46,FB_C4-Weekday,FB_C4-Weekday-060600_B41_28,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-061100_B46_106,LTD KINGS PLAZA via UTICA,1,B460158
B46,FB_C4-Weekday,FB_C4-Weekday-061200_B46_136,KINGS PLAZA via UTICA,1,B460174
